file_path,qualname,function_name,class_name,arg_count,decorator_count,returns_value,touches_state,touches_memory,touches_phase,touches_reduction,touches_registry,touches_io
ciel_omega/core/quantum/quantum_engine.py,propagator,propagator,,3,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,rg_step,rg_step,,5,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,__init__,__init__,,4,0,0,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,absorbing_bc,absorbing_bc,,3,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,step_I,step_I,,1,0,0,0,0,1,0,0,0
ciel_omega/core/quantum/quantum_engine.py,step_tau,step_tau,,1,0,0,0,0,1,0,0,0
ciel_omega/core/quantum/quantum_engine.py,__init__,__init__,,2,0,0,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,export,export,,3,0,0,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,__init__,__init__,,6,0,0,0,0,1,0,0,0
ciel_omega/core/quantum/quantum_engine.py,step,step,,2,0,1,0,0,1,0,0,0
ciel_omega/core/quantum/quantum_engine.py,run,run,,2,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,get_metrics,get_metrics,,1,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/quantum_engine.py,visualize_quantized_fields,visualize_quantized_fields,,1,0,1,0,0,1,0,0,0
ciel_omega/core/quantum/quantum_optimiser.py,optimize_constants,optimize_constants,,3,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/resonance_kernel.py,resonance,resonance,,3,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/resonance_kernel.py,is_coherent,is_coherent,,2,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/resonance_kernel.py,evolve_step,evolve_step,,4,0,1,0,0,0,0,0,0
ciel_omega/core/quantum/resonance_kernel.py,integrate,integrate,,2,0,1,0,0,0,0,0,0
ciel_omega/coriolis_cymatics.py,coriolis_perturbation,coriolis_perturbation,,2,0,1,1,0,1,0,0,0
ciel_omega/coriolis_cymatics.py,coriolis_curvature,coriolis_curvature,,2,0,1,1,0,1,0,0,0
ciel_omega/coriolis_cymatics.py,collatz_step,collatz_step,,1,0,1,0,0,0,0,0,0
ciel_omega/coriolis_cymatics.py,collatz_cymatics,collatz_cymatics,,2,0,1,0,0,1,0,0,0
ciel_omega/coriolis_cymatics.py,possibility_current,possibility_current,,3,0,1,0,0,1,0,0,0
ciel_omega/coriolis_cymatics.py,possibility_potential,possibility_potential,,1,0,1,0,0,1,0,0,0
ciel_omega/coriolis_cymatics.py,demo,demo,,0,0,0,1,0,1,0,0,1
ciel_omega/coriolis_cymatics.py,step,step,,6,0,1,0,0,1,0,0,0
ciel_omega/demo_ciel_omega_complete.py,main,main,,0,0,0,0,0,0,0,0,0
ciel_omega/demo_ciel_omega_complete.py,__init__,__init__,,1,0,0,0,0,0,0,0,0
ciel_omega/demo_ciel_omega_complete.py,process_intention,process_intention,,2,0,1,0,1,1,1,1,0
ciel_omega/demo_ciel_omega_complete.py,_simulate_cqcl,_simulate_cqcl,,2,0,1,0,0,0,0,0,0
ciel_omega/demo_ciel_omega_complete.py,_initialize_fields,_initialize_fields,,2,0,1,0,0,0,0,0,0
ciel_omega/demo_ciel_omega_complete.py,_simulate_eeg,_simulate_eeg,,2,0,1,0,0,1,0,0,0
ciel_omega/demo_full_pipeline.py,run_full_pipeline,run_full_pipeline,,2,0,1,1,1,1,1,1,0
ciel_omega/demo_holonomic_orchestrator.py,main,main,,0,0,0,0,1,0,0,0,0
ciel_omega/demo_holonomy_eba.py,demo_equilibrium_shifts,demo_equilibrium_shifts,,0,0,1,0,0,1,0,1,0
ciel_omega/demo_holonomy_eba.py,demo_eba_condition,demo_eba_condition,,0,0,1,1,1,1,0,1,0
ciel_omega/demo_holonomy_eba.py,demo_consolidation_gates,demo_consolidation_gates,,0,0,0,0,1,1,0,0,0
ciel_omega/demo_holonomy_eba.py,main,main,,0,0,0,0,0,1,0,0,0
ciel_omega/demo_m0_perceptual_memory.py,main,main,,0,0,0,0,1,1,0,1,0
ciel_omega/demo_m1_working_memory.py,main,main,,0,0,0,0,1,1,0,1,0
ciel_omega/demo_m3_semantic_memory.py,_episode,_episode,,5,0,1,0,1,1,0,1,0
ciel_omega/demo_m3_semantic_memory.py,demo_repeated_fact,demo_repeated_fact,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m3_semantic_memory.py,demo_contradiction,demo_contradiction,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m3_semantic_memory.py,demo_retrieval,demo_retrieval,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m3_semantic_memory.py,main,main,,0,0,0,0,0,0,0,0,0
ciel_omega/demo_m4_procedural_memory.py,episode,episode,,8,0,1,0,1,1,0,1,0
ciel_omega/demo_m4_procedural_memory.py,main,main,,0,0,0,0,1,1,0,1,0
ciel_omega/demo_m5_affective_memory.py,make_episode,make_episode,,5,0,1,0,1,1,0,1,0
ciel_omega/demo_m5_affective_memory.py,main,main,,0,0,0,0,1,1,0,1,0
ciel_omega/demo_m6_identity_memory.py,demo_short_pattern,demo_short_pattern,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m6_identity_memory.py,demo_inconsistent_pattern,demo_inconsistent_pattern,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m6_identity_memory.py,demo_long_consistent_pattern,demo_long_consistent_pattern,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_m6_identity_memory.py,demo_snapshot_capability,demo_snapshot_capability,,0,0,1,1,1,1,0,1,0
ciel_omega/demo_m6_identity_memory.py,main,main,,0,0,0,0,1,1,0,1,0
ciel_omega/demo_memory_system.py,demo_coupling_matrix,demo_coupling_matrix,,0,0,0,0,0,0,0,0,0
ciel_omega/demo_memory_system.py,demo_phase_dynamics,demo_phase_dynamics,,0,0,1,1,1,1,0,1,0
ciel_omega/demo_memory_system.py,demo_episodic_memory,demo_episodic_memory,,0,0,1,0,1,0,0,1,0
ciel_omega/demo_memory_system.py,demo_braid_memory,demo_braid_memory,,0,0,1,1,1,1,0,0,0
ciel_omega/demo_memory_system.py,demo_audit_journal,demo_audit_journal,,0,0,1,0,1,0,0,0,0
ciel_omega/demo_memory_system.py,demo_integrated_system,demo_integrated_system,,0,0,1,1,1,1,0,1,0
ciel_omega/demo_memory_system.py,main,main,,0,0,0,1,1,1,0,1,0
ciel_omega/demo_unified_euler.py,main,main,,0,0,0,0,0,1,0,1,1
ciel_omega/demo_validation_fixes.py,validate_beta_symmetry,validate_beta_symmetry,,0,0,1,0,1,0,0,0,0
ciel_omega/demo_validation_fixes.py,validate_global_defects,validate_global_defects,,0,0,1,1,1,1,0,1,0
ciel_omega/demo_validation_fixes.py,validate_identity_separation,validate_identity_separation,,0,0,1,0,1,1,0,1,0
ciel_omega/demo_validation_fixes.py,validate_coupling_constraints,validate_coupling_constraints,,0,0,1,0,0,0,0,1,0
ciel_omega/demo_validation_fixes.py,main,main,,0,0,0,0,1,0,0,1,0
ciel_omega/demo_vocabulary_resolve.py,main,main,,0,0,0,0,0,1,0,0,1
ciel_omega/emotion/affective_orchestrator.py,step,step,,5,0,1,1,0,0,0,0,0
ciel_omega/emotion/cqcl/cqcl_program.py,stable_hash,stable_hash,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/cqcl_program.py,sentiment,sentiment,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/cqcl_program.py,lexical_diversity,lexical_diversity,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/cqcl_program.py,normalize_profile,normalize_profile,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,demonstracja_emocjonalnego_collatza,demonstracja_emocjonalnego_collatza,,0,0,0,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,__init__,__init__,,1,0,0,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_initialize_emotional_operators,_initialize_emotional_operators,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,emotional_collatz_transform,emotional_collatz_transform,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,execute_emotional_program,execute_emotional_program,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_generate_emotional_collatz_path,_generate_emotional_collatz_path,,2,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_evolve_emotional_profile,_evolve_emotional_profile,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_execute_emotional_computation,_execute_emotional_computation,,2,0,1,1,0,1,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_calculate_emotional_convergence,_calculate_emotional_convergence,,2,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_apply_emotional_ramanujan_resonance,_apply_emotional_ramanujan_resonance,,3,0,1,1,0,1,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_calculate_emotional_metrics,_calculate_emotional_metrics,,4,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/emotional_collatz.py,_analyze_emotional_landscape,_analyze_emotional_landscape,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/quantum_engine.py,__init__,__init__,,1,0,0,0,0,0,0,0,0
ciel_omega/emotion/cqcl/quantum_engine.py,compile_program,compile_program,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/quantum_engine.py,_build_emotional_profile,_build_emotional_profile,,2,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/quantum_engine.py,_build_quantum_variables,_build_quantum_variables,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/cqcl/quantum_engine.py,_calculate_comprehensive_metrics,_calculate_comprehensive_metrics,,4,0,1,0,0,0,0,0,0
ciel_omega/emotion/emotion_core.py,_norm,_norm,,1,0,0,1,0,0,0,0,0
ciel_omega/emotion/emotion_core.py,update,update,,2,0,1,1,0,0,0,0,0
ciel_omega/emotion/emotion_core.py,summary_scalar,summary_scalar,,1,0,1,1,0,0,0,0,0
ciel_omega/emotion/empathic_engine.py,resonate,resonate,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/empathic_engine.py,phase_blend,phase_blend,,3,0,1,0,0,1,0,0,0
ciel_omega/emotion/feeling_field.py,build,build,,3,0,1,0,0,0,0,0,0
ciel_omega/emotion/utils.py,to_signal_list,to_signal_list,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/utils.py,mean_and_variance,mean_and_variance,,1,0,1,0,0,0,0,0,0
ciel_omega/emotion/utils.py,fractional_distribution,fractional_distribution,,2,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,ethical_decay,ethical_decay,,2,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,energy_to_time,energy_to_time,,2,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,evaluate,evaluate,,4,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,mean_score,mean_score,,1,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,check,check,,2,1,1,0,0,0,0,0,0
ciel_omega/ethics/ethical_engine.py,evaluate_and_color,evaluate_and_color,,4,0,1,0,0,0,0,0,0
ciel_omega/ethics/ethics_guard.py,__init__,__init__,,4,0,0,0,0,0,0,0,0
ciel_omega/ethics/ethics_guard.py,check_step,check_step,,4,0,0,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,normalize_rows,normalize_rows,,1,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,tetra_defect,tetra_defect,,1,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,centroid_defect,centroid_defect,,1,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,alignment_cost_dual,alignment_cost_dual,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,alignment_cost_same,alignment_cost_same,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,mean_antipodal,mean_antipodal,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,stella_quality,stella_quality,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,tangent_project,tangent_project,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,grad_tetra_defect,grad_tetra_defect,,1,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,grad_alignment_dual,grad_alignment_dual,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,grad_alignment_same,grad_alignment_same,,2,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,total_potential,total_potential,,3,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,sigmoid,sigmoid,,1,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,build_intention_state,build_intention_state,,1,0,1,1,0,1,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,step_tetra,step_tetra,,5,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,run_intentional_tetra_or,run_intentional_tetra_or,,1,0,1,1,0,1,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,sweep_truth,sweep_truth,,3,0,1,0,0,0,0,0,0
ciel_omega/experiments/intentional_tetra_or/dual_tetra_or.py,demo,demo,,0,0,0,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,make_seed,make_seed,,3,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_c01,exp_c01,,0,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_c02,exp_c02,,0,0,1,0,0,1,0,0,0
ciel_omega/experiments/lab_registry.py,exp_a2ebdead,exp_a2ebdead,,0,0,1,0,0,1,0,0,0
ciel_omega/experiments/lab_registry.py,exp_47fdb331,exp_47fdb331,,0,0,1,0,0,0,0,0,1
ciel_omega/experiments/lab_registry.py,exp_72b221d9,exp_72b221d9,,0,0,1,0,0,1,1,0,0
ciel_omega/experiments/lab_registry.py,exp_rcde_calibrated,exp_rcde_calibrated,,0,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_rescxparker_lite,exp_rescxparker_lite,,0,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_vych_boot_ritual,exp_vych_boot_ritual,,0,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_dissociation,exp_dissociation,,0,0,1,1,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,exp_noweparadoxy,exp_noweparadoxy,,0,0,1,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,make_lab_registry,make_lab_registry,,0,0,1,0,0,0,0,1,1
ciel_omega/experiments/lab_registry.py,add,add,,3,0,0,0,0,0,0,0,0
ciel_omega/experiments/lab_registry.py,run,run,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,attach_soul_invariant_hooks,attach_soul_invariant_hooks,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,attach_ethics_and_logging,attach_ethics_and_logging,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,make_gpu_engine,make_gpu_engine,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,evolve_reality,evolve_reality,,2,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,update_reality_fields,update_reality_fields,,1,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,normalize_field,normalize_field,,2,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,__init__,__init__,,4,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,check_step,check_step,,4,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,__init__,__init__,,2,0,0,0,0,0,0,0,1
ciel_omega/ext/ext1.py,record,record,,3,0,0,0,0,0,0,1,1
ciel_omega/ext/ext1.py,compute_sigma_invariant,compute_sigma_invariant,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,rescale_to_ethics_bound,rescale_to_ethics_bound,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,__init__,__init__,,3,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,xp,xp,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,to_xp,to_xp,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,to_np,to_np,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,gradient2,gradient2,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,laplacian,laplacian,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,_build_laplacian_cpu,_build_laplacian_cpu,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,load,load,,1,0,1,0,0,0,0,0,1
ciel_omega/ext/ext1.py,to_vectors,to_vectors,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,__init__,__init__,,2,0,0,0,0,0,0,0,0
ciel_omega/ext/ext1.py,to_field,to_field,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext1.py,lap_cpu,lap_cpu,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,_demo,_demo,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,compute,compute,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,_weights,_weights,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,ingest,ingest,,2,0,0,0,1,0,0,0,0
ciel_omega/ext/ext10.py,intuition,intuition,,2,0,1,0,1,0,0,0,0
ciel_omega/ext/ext10.py,update_entropy,update_entropy,,3,0,0,0,0,0,0,0,0
ciel_omega/ext/ext10.py,predict,predict,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,decide,decide,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,run_cycle,run_cycle,,5,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,psi_supplier,psi_supplier,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,sigma_supplier,sigma_supplier,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext10.py,options_supplier,options_supplier,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,laplacian2,laplacian2,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,field_norm,field_norm,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,coherence_metric,coherence_metric,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,schumann_harmonics,schumann_harmonics,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,make_seed,make_seed,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_c01,exp_c01,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_c02,exp_c02,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_a2ebdead,exp_a2ebdead,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_47fdb331,exp_47fdb331,,0,0,1,0,0,0,0,0,1
ciel_omega/ext/ext17.py,exp_72b221d9,exp_72b221d9,,0,0,1,0,0,0,1,0,0
ciel_omega/ext/ext17.py,exp_rcde_calibrated,exp_rcde_calibrated,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_rescxparker_lite,exp_rescxparker_lite,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_vych_boot_ritual,exp_vych_boot_ritual,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_dissociation,exp_dissociation,,0,0,1,1,0,0,0,0,0
ciel_omega/ext/ext17.py,exp_noweparadoxy,exp_noweparadoxy,,0,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,make_lab_registry,make_lab_registry,,0,0,1,0,0,0,0,1,1
ciel_omega/ext/ext17.py,_demo,_demo,,0,0,0,0,0,0,0,1,0
ciel_omega/ext/ext17.py,phase,phase,,3,0,1,0,0,1,0,0,0
ciel_omega/ext/ext17.py,carrier,carrier,,4,0,1,0,0,1,0,0,0
ciel_omega/ext/ext17.py,step,step,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,step,step,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,add,add,,3,0,0,0,0,0,0,0,0
ciel_omega/ext/ext17.py,run,run,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext17.py,empath,empath,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,lap2,lap2,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,norm,norm,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,coherence,coherence,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,_empathy,_empathy,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,_demo,_demo,,0,0,0,1,1,0,0,0,1
ciel_omega/ext/ext18.py,phase,phase,,3,0,1,0,0,1,0,0,0
ciel_omega/ext/ext18.py,step,step,,4,0,1,0,0,1,0,0,0
ciel_omega/ext/ext18.py,run,run,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,_target,_target,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,step,step,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,step,step,,1,0,0,1,0,0,0,0,0
ciel_omega/ext/ext18.py,snapshot,snapshot,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,step,step,,3,0,1,1,0,1,0,0,0
ciel_omega/ext/ext18.py,put,put,,5,0,0,0,0,0,0,0,1
ciel_omega/ext/ext18.py,export_json,export_json,,1,0,1,0,0,0,0,0,1
ciel_omega/ext/ext18.py,load_json,load_json,,2,0,0,0,0,0,0,0,1
ciel_omega/ext/ext18.py,restore,restore,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,collatz_seq,collatz_seq,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,_E,_E,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,lorentz_gen,lorentz_gen,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,invariant,invariant,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext18.py,evolve,evolve,,1,0,0,1,0,0,0,0,0
ciel_omega/ext/ext19.py,_lap,_lap,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext19.py,make_csf2_seed,make_csf2_seed,,1,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,csf2_demo,csf2_demo,,1,0,1,0,1,0,0,0,0
ciel_omega/ext/ext19.py,clone,clone,,1,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,step,step,,2,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,update,update,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext19.py,metrics,metrics,,2,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,to_json,to_json,,2,0,1,1,0,0,0,0,1
ciel_omega/ext/ext19.py,state,state,,3,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,apply,apply,,2,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,push,push,,2,0,0,1,0,0,0,0,0
ciel_omega/ext/ext19.py,pull,pull,,2,0,1,1,0,0,0,0,0
ciel_omega/ext/ext19.py,evolve,evolve,,4,0,1,1,0,0,0,0,0
ciel_omega/ext/ext2.py,_demo,_demo,,0,0,0,0,0,0,0,0,0
ciel_omega/ext/ext2.py,__post_init__,__post_init__,,1,0,0,0,0,1,0,0,0
ciel_omega/ext/ext2.py,_smooth2d,_smooth2d,,2,1,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,step,step,,3,0,0,0,0,0,0,0,0
ciel_omega/ext/ext2.py,normalize_field,normalize_field,,1,1,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,compute_resonance_index,compute_resonance_index,,2,1,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,calibrate,calibrate,,2,1,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,resolve,resolve,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,resolve,resolve,,4,0,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,resolve,resolve,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,optimize_constants,optimize_constants,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext2.py,__post_init__,__post_init__,,1,0,0,0,0,0,0,0,0
ciel_omega/ext/ext2.py,run,run,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,_lap,_lap,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,_norm,_norm,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,_coh,_coh,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,make_seed,make_seed,,1,0,1,1,0,0,0,0,0
ciel_omega/ext/ext20.py,build_runtime,build_runtime,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,run_demo,run_demo,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,phase,phase,,3,0,1,0,0,1,0,0,0
ciel_omega/ext/ext20.py,step,step,,4,0,1,0,0,1,0,0,0
ciel_omega/ext/ext20.py,step,step,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,clone,clone,,1,0,1,1,0,0,0,0,0
ciel_omega/ext/ext20.py,step,step,,2,0,1,1,0,0,0,0,0
ciel_omega/ext/ext20.py,update,update,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext20.py,state,state,,3,0,1,1,0,0,0,0,0
ciel_omega/ext/ext20.py,__init__,__init__,,3,0,0,1,0,0,0,0,0
ciel_omega/ext/ext20.py,set_fields,set_fields,,3,0,0,1,0,0,0,0,0
ciel_omega/ext/ext20.py,step,step,,2,0,0,1,0,0,0,0,0
ciel_omega/ext/ext20.py,get_fields,get_fields,,1,0,1,1,0,0,0,0,0
ciel_omega/ext/ext20.py,step,step,,4,0,1,1,1,0,0,0,0
ciel_omega/ext/ext21.py,bootstrap_adam,bootstrap_adam,,0,0,1,0,0,0,0,1,0
ciel_omega/ext/ext21.py,to_dict,to_dict,,1,0,1,0,0,0,0,0,0
ciel_omega/ext/ext21.py,from_dict,from_dict,,2,1,1,0,0,0,0,1,0
ciel_omega/ext/ext21.py,__init__,__init__,,2,0,0,0,1,0,0,1,1
ciel_omega/ext/ext21.py,load,load,,1,0,0,0,1,0,0,1,1
ciel_omega/ext/ext21.py,save,save,,1,0,0,0,1,0,0,1,1
ciel_omega/ext/ext21.py,add_interaction,add_interaction,,4,0,1,0,0,0,0,1,0
ciel_omega/ext/ext21.py,_estimate_intention,_estimate_intention,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext21.py,_compute_resonance,_compute_resonance,,3,0,1,0,0,0,0,0,0
ciel_omega/ext/ext21.py,_extract_tags,_extract_tags,,2,0,1,0,0,0,0,0,0
ciel_omega/ext/ext21.py,get_resonance_history,get_resonance_history,,2,0,1,0,0,0,0,1,0
